"track_id","artist_name","Song_Success","album_release_date","hit_n","Drums_Energy","Drums_Complexity","Variety_of_musical_instruments","Mixing_Quality","Harmonic_Richness","Mixing_Character","Emotional_Intensity","is_feat","n_feat","status_guest","higher_guest"
"6ES158c5sB5x9q0ZQE1rr7","IVAN VALEEV","hit",2018-11-29,4,0.673992355608746,0.656929655315499,0.654098746383124,0.588596296461788,0.713035396753441,0.779525107584149,0.748839755262563,"FALSE","0",NA,0
"0L5dqchP17HQ63FwUA9Uf1","IVAN VALEEV","hit",2018-12-04,5,1.80595358402214,0.661797927019382,1.13081159551527,1.26649791743404,0.578200693257447,1.06408334723897,0.546890849071602,"FALSE","0",NA,0
"6WL1zJ65IbUNhhF3lOFnfb","IVAN VALEEV","none",2018-12-11,6,0.862726378395629,0.729252086968367,0.638202744003878,0.595565166872883,0.870449343578347,1.04339709366823,0.719205576429474,"FALSE","0",NA,0
"0ThnYas9hQs19mJFJhgzCS","IVAN VALEEV","none",2019-01-22,6,0.623543395807814,0.568810317779551,0.628352638826834,1.07884600904104,0.931373161154215,1.21643533671758,0.626147469221143,"FALSE","0",NA,0
"12pCDJfMrVaSBH5bHVNAQr","IVAN VALEEV","hit",2019-04-26,6,1.59372692995271,0.947051757128361,2.51656951799063,0.528287998079484,1.97654455885489,1.50915637290587,1.88702882152348,"FALSE","0",NA,0
"0hHN1jZvC88MXlzLxlde42","IVAN VALEEV","none",2019-06-07,7,0.621948398932243,1.73238078869445,0.590024893739461,1.24965730906441,0.907127454190266,0.708322475151266,0.719850785553664,"FALSE","0",NA,0
"6MigCGS2dDWcKKVGAvUOXh","IVAN VALEEV","none",2019-06-21,7,0.765175916251273,0.531370136278736,0.899222937175922,0.683008045722577,0.594616059105656,1.25914208122047,0.622260613241043,"FALSE","0",NA,0
"0wlFqyje7ShcvGXs5YnThT","IVAN VALEEV","none",2019-07-31,7,0.565221756479653,1.30644440942696,0.58155259562278,0.575757891031259,1.10129195173379,0.693513987880651,1.13023146181131,"FALSE","0",NA,0
"0qH7cirYfu4BfdQBG4m8Ma","IVAN VALEEV","none",2019-10-10,7,0.8929289267322,0.474834129352047,0.769522993357119,0.670293567698258,0.619504615842025,0.910189782383999,0.559541756533305,"FALSE","0",NA,0
"2Rgf9Oqh2baNdHiGXYNv70","IVAN VALEEV","none",2019-11-29,7,0.906648345595806,1.02891800102538,1.0651062105075,1.6103241119194,0.615560204080346,1.22143355046108,0.714582158483012,"FALSE","0",NA,0
"1SAINf5aThIPYrHyiy0rpg","IVAN VALEEV","none",2019-11-29,7,0.537005542626397,0.842651553858409,0.557073220928372,0.591407920370654,0.591249154662825,1.68261719347411,0.6376672242328,"FALSE","0",NA,0
"6JZGufiyshwsb6wmbpqI7U","IVAN VALEEV","none",2019-11-29,7,0.658958804551345,0.941656353519569,0.581695658633975,0.548273552761617,0.741471297777179,0.682145701665899,0.721080757826364,"FALSE","0",NA,0
"6jvmVpq26TdCWF16Cd5tOe","IVAN VALEEV","none",2019-11-29,7,0.724803289135497,0.50373596027786,1.33249364676372,0.573892057153233,0.745336670681999,0.574012847457168,1.07229633761432,"FALSE","0",NA,0
"1ww1TIBhbc25Wbgiq6HCDD","IVAN VALEEV","none",2019-11-29,7,0.856929549600759,0.584222817865423,0.711183632359946,1.09085254946583,0.596023041549565,0.819829850677304,0.92331051582697,"FALSE","0",NA,0
"0WHEwqa4CBa6Lupw8S1AYi","IVAN VALEEV","none",2019-11-29,7,0.564994611921625,1.59546978933783,0.636318916134401,0.691516105209221,0.61626936013576,0.590195627589346,1.05974075161416,"FALSE","0",NA,0
"3hT3XseTR4wvttxLW6ECYw","IVAN VALEEV","none",2019-11-29,7,0.684103391504575,0.696951282979678,1.4944434084812,0.763533434669564,1.50648673333956,0.627763936770059,0.608821359325309,"FALSE","0",NA,0
"40PXSh6JyHOGOnMsAUpkyn","IVAN VALEEV","none",2020-01-15,7,0.562370727346166,0.703465970930355,0.579259454414454,1.43930201105049,0.818830092234651,1.96242306641507,0.712865594243714,"TRUE","1","7",0
"7JpmBNHMNmdTTDQpPDQnjd","IVAN VALEEV","none",2020-02-25,7,1.29303087727164,0.564232919708296,0.675993350729647,0.600173043245631,0.917770998491207,0.585625563846459,0.617904548698845,"TRUE","1","7",0
"6UlbtSEuWnpaHiv28tEDIY","IVAN VALEEV","none",2020-04-29,7,0.711169623949392,0.570605467259022,0.597496478052845,1.63615551000792,1.48837452102068,0.617604124383407,0.936971294082941,"FALSE","0",NA,0
"185Dv8FefxTrUvUINAD7j5","IVAN VALEEV","none",2020-06-30,7,0.67294985052282,0.78405838379149,0.619056186515376,1.52572794583975,0.680357989504139,0.724575900188854,1.50892842000055,"FALSE","0",NA,0
"68nSbxRGpOrMvpHCwD3uvh","IVAN VALEEV","none",2020-07-13,7,0.917051117292559,1.13605655063695,1.48834349803192,1.21436521616829,1.15564627866648,1.7117338126886,0.669278605277396,"TRUE","1","7",0
"0TDm3Yz2y6ple3BTOvbL2W","IVAN VALEEV","none",2020-08-06,7,0.595290711725989,0.604479747440895,0.810744128437389,0.6611614667323,0.865190992359785,0.739072451412415,0.661801269708166,"FALSE","0",NA,0
"6us2EB1QldYzJxgdCOtBAa","IVAN VALEEV","none",2021-02-02,7,0.640612314428359,0.74531194081491,0.643300119834629,0.626670711010768,0.846127203558225,1.47234521961851,0.620957389808968,"FALSE","0",NA,0
"2UHLqd191xMrQnitPftNjE","IVAN VALEEV","none",2021-03-02,7,0.725815038536593,0.677667659872044,1.16331727786683,0.602536217071254,1.0295529866187,0.559569652334374,1.0336927287019,"FALSE","0",NA,0
"0oRUkdCDOZu1GhjiZUUmvK","IVAN VALEEV","none",2021-07-22,7,0.584942809412598,0.697723392623373,0.607004487324349,0.819641086349341,1.08893349509655,0.584087479894642,0.754468678740033,"FALSE","0",NA,0
"6RZCMh3nnUwiKeEYWhYvuw","IVAN VALEEV","none",2021-07-22,7,0.835133373078161,1.26545120011046,0.798682491847015,0.540893144223063,0.706335743081568,0.881965637623437,1.06591503553529,"FALSE","0",NA,0
"5q46IFufHSB0ddBhZ0V0fd","IVAN VALEEV","none",2021-07-22,7,0.621025367232473,0.766853934030047,0.760403691868912,0.528919072653484,0.690197432386636,0.580293491842651,0.720683219014977,"FALSE","0",NA,0
"0PgEMBQhkVXrGLQThkpqwA","IVAN VALEEV","none",2021-12-16,7,0.800815257181696,1.25675847371039,0.826627797540428,0.594517516992713,0.630348067661769,0.833018252807778,0.908347159700707,"FALSE","0",NA,0
"74PIc8PNgij1SE7rYmF4j3","IVAN VALEEV","none",2022-02-04,7,0.601099620816742,0.98016890531047,0.805467519057506,0.558043219129043,0.647420599687911,0.757540350280199,0.664102988066943,"FALSE","0",NA,0
"5N71p85mXybmOZ8kUHfist","J. ROUH","hit",2021-04-30,0,0.598463773215155,1.29499166731057,0.646311911511457,0.49116771697465,0.604766994562567,0.745387388077836,1.43812671693741,"TRUE","2","22,0,17",1
"1oJrjHIKiYGPXhErQ1moCI","JABO","none",2019-02-08,0,0.931488042407244,0.706053731849122,0.77301796434241,0.800684243934218,0.616497243804222,0.620919362173019,1.66902661299043,"TRUE","2","0,5,0",1
"2jyiEyxmRAnk7yFNwBmvIu","JABO","none",2019-02-14,0,1.41198922128026,0.53453376365089,0.746459663921007,0.592881097828854,1.32665190269905,1.03300514946493,1.13605117037549,"TRUE","1","0,5",1
"2C5vzfbv0y3NQ7usWdOcHR","JABO","none",2019-05-31,0,1.92663357643024,1.39033544561575,1.5909194967325,0.58067279808642,0.858457832044324,0.906083181791518,0.57613161139634,"TRUE","1","0,3",1
"2SftKMKl1GkMzGFtrLI1Qe","JABO","none",2019-07-13,0,1.91524215819171,0.508691384729685,2.40802772610631,0.588376998975718,1.3805823160116,0.596340483768456,0.862816665149733,"FALSE","0",NA,0
"44aIU8lRz4Km4wLn0AOJN3","JABO","none",2019-07-27,0,1.74648908547473,0.681785450648347,0.646534162886053,0.537081065123642,0.878237699128887,0.62902231588847,1.2586064127697,"TRUE","2","0,0",0
"1p1IBqo4Mw0ghawtdaqjIL","JABO","none",2019-08-10,0,2.21819568801005,0.711335087741644,1.74338681667066,1.37590130310051,0.942653997495806,1.47701870037147,0.584905292109835,"FALSE","0",NA,0
"7JZSPldtwZSYFJSSE4hyyz","JABO","none",2019-08-18,0,2.10653102003329,1.16566886842456,2.35479858169958,0.540919495692374,1.03307989576637,1.12987718409352,1.08147993028831,"FALSE","0",NA,0
"4FqM9gdG8nojLVookQx8pc","JABO","none",2019-08-23,0,1.51198627858923,0.578920083860078,0.784911723140125,0.54525238188361,0.569630124435243,0.759903698026025,2.06872413645231,"FALSE","0",NA,0
"2iwVXOdCDWnzBnDLZL6L8U","JABO","none",2019-08-23,0,1.24503458741376,0.70461366519431,1.72816739064559,0.610379728862343,0.736576410125642,0.576859123427356,2.00007896294714,"FALSE","0",NA,0
"3xxICBeoBZlFhItBQQKIXq","JABO","none",2019-08-23,0,1.79321689742023,0.655154384512006,0.622594767144464,0.54932640191953,0.885175284167812,0.59301008017064,1.23587214277944,"TRUE","2","0,0",0
"2bn2QCll6sFP23rwXXAVMY","JABO","none",2019-08-23,0,1.73858063704149,0.515996967568517,1.36155673628203,0.61344798238912,1.00551161129325,0.613828490503975,0.588340011167153,"FALSE","0",NA,0
"1Vey6miEf5ZXYlsIUd1zdl","JABO","none",2019-08-23,0,2.22787656787885,1.42112995118523,1.14251415100112,1.27420226235051,1.08249689710165,1.19161901056462,1.9018287573722,"TRUE","1","0,7",1
"1fkP6q7v0IUiqJ7Bu57yWi","JABO","none",2019-08-23,0,1.76740453932582,0.610120806838108,1.15454261925348,0.67061863988863,1.34636923422582,0.758748291637376,1.13165878130626,"TRUE","2","0,2",1
"3r9BbQau7ngncAD0W8dyfx","JABO","none",2019-08-23,0,1.46363026821365,1.67593183018327,1.10315875825163,0.696169846873823,1.81125293849341,0.59047390535729,0.787340935388235,"TRUE","1","0",0
"2hG2bATVsaMV2oOGtFpo7m","JABO","none",2019-08-23,0,2.0878929845403,1.20029294090623,2.03155687206291,0.561016535182239,1.23484416734513,0.630983330482025,0.624286661529259,"TRUE","1","0",0
"04zEd8mNeEvdYP4w5Sms2A","JABO","none",2019-08-23,0,1.75072195318144,0.631758256302694,0.953909361700078,0.614082023558941,0.584411294777193,0.725917541178844,1.88634506633305,"FALSE","0",NA,0
"0r9pdnNASospTbG1Yta9M8","JABO","none",2019-09-04,0,1.51335727068073,0.620501279540867,0.796453008016707,0.615476067423232,1.20177475485868,0.657395620625823,0.579534528581786,"FALSE","0",NA,0
"4aLVoZQsB4Wc7wiXLso6xn","JABO","none",2019-09-27,0,1.46597545017226,0.592747236745157,0.611160033508261,0.535660663959819,0.768108889013426,0.689368547743184,1.03940568303305,"TRUE","1","0,3",1
"3anDUawp1aFtgS275neMJm","JABO","none",2019-11-10,0,0.686393591526245,1.10185261833448,0.6719606495488,0.697831087325676,0.818996154134051,0.565770266669024,1.37532387269449,"FALSE","0",NA,0
"4IjZHKW5KzUGILpIETQ0Rk","JABO","none",2019-11-10,0,1.24774914896405,0.56752551440055,1.01028616934641,0.592479516159799,3.58435700418155,0.657509205908261,2.32768234552783,"TRUE","1","0",0
"53BVZmwHJcuf1qFSZF9qqg","JABO","none",2019-11-10,0,1.99973852826694,0.774689867443788,1.99366751854065,0.593109696324678,1.58523858012854,0.630104600075048,0.670382440766466,"FALSE","0",NA,0
"4N4zNL2nzwyPZsDpLrvx7M","JABO","none",2019-11-10,0,1.91899461963372,0.774337772806232,1.30178990722863,0.515765340474748,0.68806232326005,0.592865822945585,0.661571449612873,"FALSE","0",NA,0
"5XtBuRPNM0JXuGGKy88wJX","JABO","none",2019-11-10,0,1.01031291750689,1.03460133972116,1.69652183126475,0.758203389835932,0.624453547899925,0.787792588570995,0.670323362705913,"TRUE","1","0,3",1
"0roYYdxwutRp6rrHSDs8fc","JABO","none",2019-11-10,0,1.68443075596287,0.896921604324729,1.69889854673308,0.983587938022887,1.94768272311443,0.584565002950235,1.96230698717399,"FALSE","0",NA,0
"0r36e2JVvbpb5U2O7bGTCf","JABO","none",2019-11-10,0,1.94282274798794,0.500902240452383,1.25680848618236,0.671505814291698,2.13557610086444,0.537764358768538,1.19954775694355,"FALSE","0",NA,0
"3EzR26JBit3LUAFALakts2","JABO","none",2019-11-10,0,1.55843456497226,1.00768202512711,1.32821105023844,0.55928744160007,1.26650173360901,0.536129198953181,2.69370219779696,"FALSE","0",NA,0
"4cyVAaKKgbqBHhPulWyk9D","JABO","none",2019-11-12,0,1.67262050547347,0.473863727147594,2.1946664371352,0.513171882311,1.05844467510861,0.584899965265366,1.44541054482411,"TRUE","1","0",0
"498iZAqTOZdhxB6QMcvUDY","JABO","none",2019-12-03,0,1.55926939612113,0.528609975502695,1.68475684850098,0.582826907700762,1.65369595651487,1.04188454849616,0.778241449028827,"FALSE","0",NA,0
"60FTKlikhYIsUvDWxGw8gi","JABO","none",2019-12-20,0,0.96427962751105,0.599964415753465,0.686128157005988,0.550194864591546,0.826287670138247,0.546924443009309,1.1946797186927,"TRUE","1","0,0",0
"6JcPSB2yzBn5rN6g2LwzSm","JABO","none",2019-12-31,0,1.28363280032908,0.696422528982629,1.48999648277103,0.582622956632632,0.778766208532391,0.582340123338701,1.497516771818,"TRUE","1","0",0
"3j4IHqjvpWACzmtH9Q7ByX","JABO","none",2019-12-31,0,1.00963466105266,1.35733522377526,0.735339994259229,0.519274840105094,0.828451780603251,0.914357480845778,1.61891886331541,"FALSE","0",NA,0
"07SRHkzbU0bwmPpwQuxSfd","JABO","none",2019-12-31,0,1.09162981725374,0.7410030652116,1.19653007406514,0.532560719598684,0.664555671409243,0.851357710412873,1.79720894114135,"FALSE","0",NA,0
"2Gmennyos3caWZOIVEHhIG","JABO","none",2020-02-14,0,0.596619514020815,0.544308831145756,0.776422617898418,0.949087340771745,1.23776159854863,0.962804053707773,0.779555104399525,"TRUE","2","0",0
"4p9hsksBHP4q4VieVmLbDB","JABO","none",2020-02-21,0,0.935789192192002,0.640024124849934,0.765019040238277,0.560217931240087,0.653017432213242,0.673588531666244,1.53212424381586,"FALSE","0",NA,0
"71530CDg77ED8A2D3ylwG1","JABO","none",2020-02-28,0,0.900972754447798,0.509011441950114,0.986788126442139,0.537077186745309,0.701152834066292,0.828378772519661,1.09529823885748,"TRUE","3","0,6",1
"4Bgb2p7n6ovxHqBw7UpqRZ","JABO","none",2020-03-06,0,0.927128877161866,0.522520915653114,0.567796668667815,0.5198187859818,1.29828649942029,0.574199510654682,1.06928430971468,"TRUE","1","0",0
"4eSTkz3idmlIBiCE4UUKnD","JABO","none",2020-03-06,0,1.91865502215365,0.52820602563158,0.772891980060743,0.70713646337529,0.982519411785965,0.76935856378756,1.48899096090601,"TRUE","3","2,0,0",1
"4et3dXfhL4Oj7I4yrePEPh","JABO","none",2020-03-11,0,1.2878865320047,0.680524442247929,0.637579220240396,0.660907800649054,1.20589664351263,0.603586437605335,0.980682220421738,"TRUE","1","0,6",1
"3K0bujPblSWc69kbCkscZi","JABO","none",2020-04-04,0,1.11608380067775,0.55994097169402,1.45263360102626,0.592536056780749,0.676701735834639,0.577133476769407,1.3627801584129,"TRUE","1","3,0",1
"5HDZH4VHvK1kNI0J2mHR4Y","JABO","none",2020-06-02,0,0.837803617303977,0.780397409865794,1.65264316244797,0.64247540145871,0.816210715337407,0.585625563846459,1.6888210958809,"TRUE","1","0",0
"6tu3oEvwZPrJIUrszS99H9","JABO","none",2020-06-15,0,0.956913049377983,0.960174841032425,0.704883617278943,0.644408531423216,0.822641519605009,0.600593427878342,1.00542362635184,"TRUE","1","0",0
"1NPstBg516OhxsYA8rvH4t","JABO","none",2020-06-19,0,1.83538926071319,0.761012440958724,1.07229187086154,0.567907588704576,1.18657608812237,1.1393759960148,1.60283196598054,"TRUE","2","0,7",1
"08W6apQsWcLB4rDGDIycsa","JABO","none",2020-07-02,0,0.976845397289152,0.60511354567393,0.727135549677346,0.568829903386722,0.751342075994918,0.652965471583048,1.3877533380831,"FALSE","0",NA,0
"0o7I2ierAxHBG0qd4moPoi","JABO","none",2020-07-02,0,0.992503571132687,0.581019714366958,1.28790146992415,0.594653968233726,0.664156356436051,1.21215228420732,2.39050403468972,"FALSE","0",NA,0
"69baJZPAxbMRbm4PEsoh9G","JABO","hit",2020-07-02,0,1.60586544778866,1.21127259045375,1.41471364598439,0.600025892659801,2.48911436115897,0.674027034406601,1.64427902235608,"TRUE","1","0,7",1
"07ExYLZD3oswnlweZ5d8qU","JABO","none",2020-07-02,0,0.857486945743139,1.23981617120525,0.560398552552429,0.611099529724336,1.67621012609027,0.59095232629224,0.720385853249053,"FALSE","0",NA,0
"15z1snQbtcY65hT9sxHA2F","JABO","none",2020-07-02,0,0.711046939841213,0.831834950263873,0.719097863138909,0.554817766182185,2.13972950765429,0.675720861024275,1.61303861934239,"FALSE","0",NA,0
"5TI9unO9leWX4a8SVfCAXs","JABO","none",2020-07-02,0,1.03218672228163,0.601273645803694,0.757927400226394,0.612616140102645,0.670153063056745,1.86922256282651,1.64277798547054,"FALSE","0",NA,0
"44TQVgV8HvXbCDNzwGgC1I","JABO","none",2020-07-02,0,0.8818128259961,0.611593404745405,1.65643187088783,0.580084322354657,1.1505315767441,0.582413505010965,1.44342136889516,"FALSE","0",NA,0
"4WJcN5bKFnQJtkl95YNRZZ","JABO","none",2020-07-02,0,0.684464672168565,0.823178469868143,0.902477100500617,0.684167177622344,0.936518842641021,0.778166037083108,1.11592418332562,"TRUE","1","0,3",1
"3GuP71tmTYa2Ik77ghIV94","JABO","none",2020-07-02,0,1.10533816481342,0.816336782461653,1.59009456108025,0.551557155399933,0.726756373555694,0.727089705290642,1.91172481486609,"FALSE","0",NA,0
"1s3adqXmuLZmtYcK2Bm1XM","JABO","none",2020-07-02,0,1.41389117501694,0.894063593822046,1.88848866617182,0.83792647487255,1.46044662189426,0.870617516402793,1.95680733852562,"FALSE","0",NA,0
"2fQSS3h1l5uNZhk3oxeDIL","JABO","none",2020-07-02,0,0.59251609718836,0.576277544706956,0.758676253125688,0.536854638926934,0.664351344451462,0.588530944967649,0.865438697462191,"TRUE","1","0",0
"3yOfscysi9HKpJlAJvu4RN","JABO","none",2020-07-17,1,0.936504322507558,0.917059354353605,0.721676071587777,0.598081587280247,0.92212548708093,0.655196833580516,0.918313518296815,"TRUE","1","1,0",0
"4Eqw18X8mJ1ELa3sveW6sc","JABO","none",2020-08-09,1,1.13239125548233,1.65378156897056,0.936384961358674,0.608560924695887,0.694237797172994,0.68189078513696,1.16357530570246,"TRUE","1","1",0
"7HgZcvXCM2HWyAiKpUNRT9","JABO","none",2020-08-12,1,0.802409181195336,1.17304679774414,1.27800744391987,0.52364800960812,1.69557805671534,0.845066011883808,1.12001779796721,"FALSE","0",NA,0
"2GwUs8682q1RS2ACx1aevG","JABO","none",2020-09-23,1,1.26609019008158,0.826225806066588,1.33605204968598,0.520724116127681,2.05767842145229,0.993121221115686,2.06258254141917,"FALSE","0",NA,0
"1p3ugXNSz1yvpR3c19Okcd","JABO","none",2020-11-09,1,0.564929132785023,1.16988874228028,0.829976517148478,1.17883569432688,0.628375247990379,0.735240554255038,0.776487869760158,"FALSE","0",NA,0
"70iHeClVA38Fz8A5SBLo9A","JABO","none",2020-12-24,1,0.570618578398219,0.675629070326087,0.665657257574987,1.01854084467721,0.927923759633992,0.658077168953022,0.932521758665757,"FALSE","0",NA,0
"15SxTCYR3kC6WdHDFaZqnU","JABO","none",2020-12-24,1,0.57711853190392,1.35008562398072,1.04089517221543,0.577752174184528,1.0469844638064,0.625131947108117,1.01570597935973,"TRUE","1","1",0
"3zPuvHovp7rt4RdwcVg7uB","JABO","none",2020-12-24,1,1.12280432202924,0.592574642569996,1.29883741870398,0.66053932081261,1.6037707700735,1.18795600055539,1.61816120118064,"FALSE","0",NA,0
"0iGMfKpAzqf8XtGxT0PEHs","JABO","none",2020-12-24,1,0.907048262983509,0.730613895872044,1.46458464721177,0.517934962887838,3.02045015623277,0.647951245591981,1.51171011985566,"TRUE","1","1,14",1
"7diwfZjneF1Vc4CCk7W3kW","JABO","none",2020-12-24,1,1.20213511670075,1.4701967550753,1.45520875243941,0.617588068413399,0.596256896272664,0.836027858266212,1.79888068211738,"FALSE","0",NA,0
"1qj4MFpKm5oKNHCXho5lFh","JABO","none",2020-12-24,1,0.829247000536175,0.599206374734881,1.31558304521499,0.572274534663935,0.614007096165156,1.58852709658635,0.921261126537088,"TRUE","1","1,14",1
"5yiOyfBhmieof3kk6hg79E","JABO","none",2020-12-24,1,1.52068160909201,1.64302911887005,1.01551612442379,0.525111342267364,1.60910669132158,2.09538724158681,1.02054328557969,"FALSE","0",NA,0
"1CbQv0iqYHNEaaLx4dGKjb","JABO","none",2020-12-24,1,0.878536458821006,0.65278271592958,1.53698436723075,0.602197455799431,1.46970938370526,0.761815577003489,1.37069229201915,"TRUE","1","1,3",1
"0egKfwmwt6ZxyLyOe7YWj5","JABO","none",2020-12-24,1,0.570691629420238,0.619146583676968,0.620940925039541,0.79333392792569,0.884059746524432,0.560392963016614,0.623092925150835,"FALSE","0",NA,0
"6xAfU9JVOd1aajlBoMXVJv","JABO","none",2020-12-24,1,0.56082261775733,1.19395563621897,0.827755321442763,1.10421500819747,0.593638921414348,0.724918460344134,0.7717586866016,"FALSE","0",NA,0
"0lpewPhQyURt07GUMYvUms","JABO","none",2021-03-04,1,1.31460141560183,0.950727628086526,1.28252373102041,0.607205423969835,0.685929557767388,0.674997843514023,0.828136832554866,"FALSE","0",NA,0
"6Pz9KXIB0Zn1J3CJGAHT5l","JABO","none",2021-04-06,1,1.18155652014958,1.31440955965939,1.02687330765552,0.523231185068816,1.45648853275207,0.707776680681874,0.911485509804966,"TRUE","1","1",0
"4hlmtLekG1o6yPSHZAoPcT","JABO","none",2021-04-08,1,1.08723918857193,1.22403229196406,0.905226684148323,0.73492971206286,1.90384694642146,0.64199843674484,0.80031346934077,"FALSE","0",NA,0
"78qhSqD53OwliEUOtGgAtN","JABO","none",2021-04-30,1,0.571245248408281,2.78806883405806,0.566316229696366,0.636374335843879,0.595890456951989,0.889918587359948,2.02292956827932,"TRUE","1","1,26",1
"5KHWmTNeFAWNo7YJdoqo9r","JABO","none",2021-05-28,1,1.51708208395049,1.08995644028112,1.06545142152863,0.513579543745636,1.6112850171636,0.618857725116532,1.13788334897369,"TRUE","1","1",0
"341wkuN5CQj3lk13UISinb","JABO","hit",2021-06-04,1,1.06998578545797,0.998902045115024,0.617999840686309,0.536987281221722,0.654771403875109,0.687666777767632,1.77823924039127,"TRUE","1","1,42",1
"5vvbvtL22HGGAcg2TG8inw","JABO","none",2021-06-10,2,0.601563885489257,0.658363098768832,0.876011517556026,0.509926461361913,0.646601592564212,0.689759400173084,0.958763589420231,"FALSE","0",NA,0
"0LJYGBOUm9fvxg7K7opORS","JABO","none",2021-07-13,2,0.875311859300268,0.789120117249506,0.94954544135118,0.508885692958931,0.700178950590065,0.579985583295422,0.635859887222014,"TRUE","1","2",0
"2PE6obxSRQsdwmZgXPQPUN","JABO","none",2021-07-23,2,1.33112025359236,2.69134498236543,1.46363530026768,0.520655483292736,0.794012050566949,0.936121082298147,0.664840520058735,"TRUE","1","0,2",0
"6xXidRFA731upDNkkqSj4t","JABO","none",2021-07-23,2,0.639248570450436,0.7723161488114,1.35649154140782,0.70384233743965,2.93428872235003,1.02137085982508,0.806759110720702,"TRUE","2","9,2,3",1
"5wCRrCw3ivFDLzaau9w0iL","JABO","none",2021-07-29,2,1.26468080623248,0.797704660629467,0.629878537813043,0.508363954995503,1.6506224233138,0.769528105656785,1.5801377269351,"FALSE","0",NA,0
"5QJYdylhwQVzDVcyUGgxTg","JABO","none",2021-08-27,2,0.6309743102303,0.801761079726,1.31953834373444,0.664769992569515,2.92277505456961,1.00121666375401,0.776473452543481,"TRUE","2","11,2,3",1
"7gFM1HTdlV6GJ8cqIbarR3","JABO","none",2021-09-02,2,1.02015250513519,0.752204530490588,0.746321817488308,0.517514967428413,2.19507207055296,0.630306878732258,0.69034277801617,"FALSE","0",NA,0
"59xJ3uZKTEVJ78I881afXm","JABO","none",2021-09-02,2,0.891620678654559,0.621325158427066,1.83559024933853,0.513286005156194,1.20316819308816,1.0195326321219,0.700668656760298,"FALSE","0",NA,0
"5LsrkvF8Kzo02qkmjzR8Bw","JABO","none",2021-09-02,2,1.0665909151566,0.59021937817015,0.882648553595496,0.517565210047308,1.97202849995129,1.15634548066565,0.999089265931162,"FALSE","0",NA,0
"51OW9zciBzxSzLdXFxp1Qy","JABO","none",2021-09-02,2,1.46128874894976,1.13579398782445,0.926304201823293,0.521953240149321,2.05673005588448,1.57820478927511,1.10544613233637,"FALSE","0",NA,0
"6G5S10kUwuKJ4bGfBQOveB","JABO","none",2021-09-02,2,0.749562184532968,0.655563853895104,0.725790997020758,0.515630724704868,0.827518321436537,0.580209095739222,0.950454683563182,"FALSE","0",NA,0
"30tUsasUOrLo8ATYrURite","JABO","none",2021-09-02,2,0.605191002544394,0.594341173112845,0.646773308462051,0.524564215455732,0.676561798392079,2.0971579503349,1.51711051762097,"FALSE","0",NA,0
"0PzrIp2mW2shG0wDAnb8xS","JABO","none",2021-09-02,2,0.974423205983254,0.571418747310026,0.69310994813811,0.556391534564803,0.625261680004519,0.76955947789808,0.67891782369779,"FALSE","0",NA,0
"6AHA9UVRF45No6WR4pUh42","JABO","none",2021-09-02,2,0.693930681852468,0.585865864308086,0.630212854276145,0.529653375461639,0.787967032214434,1.0392492013222,1.87349503485882,"FALSE","0",NA,0
"0GhcEjL8AIW9dXGRE9eacN","JABO","none",2021-09-02,2,0.645898342976183,0.702323558088401,0.61991253829428,0.986688034194902,0.643755286178745,1.47561094222658,1.20754148453836,"FALSE","0",NA,0
"3TcoaoYvcoExU4teK166Rh","JABO","none",2021-10-07,2,0.654379491693887,0.602687856403037,0.832475379626633,0.636875498540315,0.862787993012839,0.584946752149722,1.0076045462235,"FALSE","0",NA,0
"58F8WiBKFIFJJncJuOXH0H","JABO","none",2021-10-07,2,0.657795780898596,0.582269130829012,0.610024008758825,0.528270768920186,0.649993485621009,0.584019218428263,0.733718226982508,"FALSE","0",NA,0
"3vLN8KZuxBlfWIoKoYF8Nh","JABO","none",2021-10-07,2,1.3125144327978,1.47554615070125,2.78598129076985,0.766629689780067,2.3246490742982,1.15467611946048,0.686107014010272,"FALSE","0",NA,0
"1mH6fKlrjVtTtDX3IVaxm8","JABO","none",2021-12-09,2,1.06082319366271,0.586956930887508,1.73596976470105,0.530460872851743,2.83849613895579,0.847101611803821,0.87607983780092,"FALSE","0",NA,0
"2vS5JqEpLMkMVX1GJ94Hs0","JABO","none",2021-12-10,2,0.798222309789814,0.563149109647549,1.00054040414338,0.648686272464542,1.1702762759101,1.02724561814058,1.25008645563011,"TRUE","1","2",0
"5cHDQiPtl1fMPUQjeiHV5J","JABO","none",2022-01-17,2,1.40565193677479,0.570224617904932,1.63210156032626,0.778965464983097,0.635418702195196,0.867052610422284,1.27401975163051,"FALSE","0",NA,0
"7D1Wo7DQ5JQoURyrydsoco","JABO","none",2022-01-27,2,0.836958899888736,0.635681003036505,1.21513748722368,0.532007345596136,3.2719744674129,0.882429531256774,0.782146864730456,"FALSE","0",NA,0
"6p20q0kGQGmC0Omcuu62n3","JABO","none",2022-01-27,2,0.755854815949955,0.589123176591527,1.84653900531542,0.518194889524056,0.615556965378302,1.27288155737679,2.37183435757702,"TRUE","1","13,2",0
"2kq6KouCXQemajgEp612HU","JABO","none",2022-01-27,2,0.826775723974003,0.568076360511872,0.856347211115428,0.701045951568812,0.729103339733272,0.623095423359429,0.925077260452527,"TRUE","1","2",0
